time,ax,ay,az,wx,wy,wz
2026-03-11T13:55:59.670Z,0.0114,0.0229,-0.1315,-0.0027,-0.0030,0.0039
2026-03-11T13:55:59.680Z,0.0118,0.0147,-0.1240,-0.0040,-0.0048,0.0039
2026-03-11T13:55:59.690Z,0.0169,0.0288,-0.1484,-0.0040,-0.0062,0.0042
2026-03-11T13:55:59.700Z,0.0155,0.0143,-0.1149,-0.0032,-0.0043,0.0036
2026-03-11T13:55:59.710Z,0.0140,0.0116,-0.1254,-0.0026,-0.0031,0.0031
2026-03-11T13:55:59.720Z,0.0150,0.0130,-0.1390,-0.0024,-0.0047,0.0032
2026-03-11T13:55:59.730Z,0.0199,0.0003,-0.1478,-0.0018,-0.0043,0.0035
2026-03-11T13:55:59.740Z,0.0082,0.0175,-0.1453,-0.0036,-0.0049,0.0049
2026-03-11T13:55:59.750Z,0.0234,0.0163,-0.1384,-0.0019,-0.0055,0.0038
2026-03-11T13:55:59.760Z,0.0155,0.0088,-0.1350,-0.0027,-0.0052,0.0034
2026-03-11T13:55:59.770Z,0.0034,0.0094,-0.1293,-0.0031,-0.0041,0.0037
2026-03-11T13:55:59.780Z,0.0137,0.0122,-0.1399,-0.0015,-0.0036,0.0041
2026-03-11T13:55:59.789Z,0.0217,0.0027,-0.1466,-0.0023,-0.0051,0.0039
2026-03-11T13:55:59.800Z,0.0089,-0.0053,-0.1273,-0.0029,-0.0056,0.0046
2026-03-11T13:55:59.810Z,0.0156,0.0175,-0.1529,-0.0025,-0.0051,0.0045
2026-03-11T13:55:59.820Z,0.0045,0.0271,-0.1348,-0.0034,-0.0056,0.0039
2026-03-11T13:55:59.830Z,0.0187,0.0132,-0.1438,-0.0023,-0.0045,0.0042
2026-03-11T13:55:59.840Z,0.0168,0.0131,-0.1423,-0.0027,-0.0055,0.0045
2026-03-11T13:55:59.850Z,0.0185,0.0105,-0.1414,-0.0013,-0.0034,0.0042
2026-03-11T13:55:59.860Z,0.0203,0.0217,-0.1384,-0.0020,-0.0038,0.0049
2026-03-11T13:55:59.870Z,0.0095,0.0017,-0.1324,-0.0021,-0.0048,0.0035
2026-03-11T13:55:59.880Z,0.0160,0.0090,-0.1418,-0.0014,-0.0057,0.0046
2026-03-11T13:55:59.890Z,0.0108,0.0112,-0.1231,-0.0029,-0.0057,0.0026
2026-03-11T13:55:59.900Z,0.0025,0.0187,-0.1225,-0.0022,-0.0052,0.0030
2026-03-11T13:55:59.910Z,0.0150,0.0159,-0.1267,-0.0015,-0.0031,0.0031
2026-03-11T13:55:59.919Z,0.0180,0.0034,-0.1277,-0.0019,-0.0055,0.0031
2026-03-11T13:55:59.930Z,0.0281,0.0077,-0.1321,-0.0032,-0.0051,0.0027
2026-03-11T13:55:59.940Z,0.0084,0.0114,-0.1300,-0.0024,-0.0047,0.0029
2026-03-11T13:55:59.950Z,0.0062,0.0140,-0.1306,-0.0032,-0.0042,0.0028
2026-03-11T13:55:59.960Z,0.0099,0.0128,-0.1216,-0.0028,-0.0043,0.0041
2026-03-11T13:55:59.970Z,0.0204,0.0103,-0.1342,-0.0037,-0.0054,0.0019
2026-03-11T13:55:59.981Z,0.0155,0.0084,-0.1268,-0.0037,-0.0033,0.0029
2026-03-11T13:55:59.991Z,0.0155,0.0024,-0.1276,-0.0042,-0.0032,0.0020
2026-03-11T13:56:00.001Z,0.0105,0.0087,-0.1572,-0.0039,-0.0045,0.0030
2026-03-11T13:56:00.010Z,0.0045,0.0035,-0.1280,-0.0039,-0.0045,0.0030
2026-03-11T13:56:00.023Z,0.0141,0.0137,-0.1303,-0.0032,-0.0038,0.0030
2026-03-11T13:56:00.031Z,0.0209,0.0120,-0.1260,-0.0035,-0.0037,0.0033
2026-03-11T13:56:00.041Z,0.0215,0.0072,-0.1288,-0.0031,-0.0033,0.0028
2026-03-11T13:56:00.052Z,0.0287,0.0063,-0.1406,-0.0019,-0.0034,0.0052
2026-03-11T13:56:00.061Z,0.0099,0.0092,-0.1393,-0.0017,-0.0042,0.0036
2026-03-11T13:56:00.072Z,0.0060,0.0045,-0.1370,-0.0022,-0.0043,0.0029
2026-03-11T13:56:00.081Z,0.0085,0.0168,-0.1357,-0.0029,-0.0043,0.0032
2026-03-11T13:56:00.091Z,0.0090,0.0172,-0.1471,-0.0029,-0.0049,0.0043
2026-03-11T13:56:00.101Z,0.0195,0.0018,-0.1521,-0.0025,-0.0042,0.0036
2026-03-11T13:56:00.111Z,0.0127,0.0035,-0.1457,-0.0018,-0.0047,0.0033
2026-03-11T13:56:00.122Z,0.0209,-0.0010,-0.1403,-0.0029,-0.0032,0.0027
2026-03-11T13:56:00.131Z,0.0248,0.0037,-0.1310,-0.0027,-0.0041,0.0036
2026-03-11T13:56:00.141Z,0.0162,0.0107,-0.1370,-0.0027,-0.0041,0.0036
2026-03-11T13:56:00.151Z,0.0219,0.0055,-0.1324,-0.0020,-0.0046,0.0031
2026-03-11T13:56:00.161Z,0.0168,0.0026,-0.1330,-0.0020,-0.0046,0.0031
2026-03-11T13:56:00.171Z,0.0233,0.0093,-0.1451,-0.0020,-0.0031,0.0036
2026-03-11T13:56:00.181Z,0.0215,0.0106,-0.1397,-0.0026,-0.0037,0.0041
2026-03-11T13:56:00.190Z,0.0155,0.0077,-0.1306,-0.0022,-0.0040,0.0035
2026-03-11T13:56:00.201Z,0.0076,0.0072,-0.1327,-0.0030,-0.0040,0.0044
2026-03-11T13:56:00.211Z,0.0022,0.0090,-0.1414,-0.0023,-0.0048,0.0045
2026-03-11T13:56:00.222Z,0.0121,0.0135,-0.1414,-0.0046,-0.0046,0.0026
2026-03-11T13:56:00.230Z,0.0196,0.0126,-0.1304,-0.0027,-0.0028,0.0034
2026-03-11T13:56:00.242Z,0.0201,0.0109,-0.1400,-0.0034,-0.0046,0.0040
2026-03-11T13:56:00.251Z,0.0187,0.0074,-0.1369,-0.0021,-0.0044,0.0034
2026-03-11T13:56:00.261Z,0.0207,0.0037,-0.1336,-0.0028,-0.0047,0.0034
2026-03-11T13:56:00.272Z,0.0115,0.0135,-0.1355,-0.0018,-0.0050,0.0036
2026-03-11T13:56:00.280Z,0.0210,0.0136,-0.1300,-0.0030,-0.0034,0.0039
2026-03-11T13:56:00.291Z,0.0184,0.0072,-0.1331,-0.0027,-0.0043,0.0041
2026-03-11T13:56:00.301Z,0.0128,0.0020,-0.1375,-0.0037,-0.0049,0.0030
2026-03-11T13:56:00.311Z,0.0144,0.0213,-0.1423,-0.0038,-0.0034,0.0030
2026-03-11T13:56:00.322Z,0.0095,0.0030,-0.1295,-0.0021,-0.0029,0.0022
2026-03-11T13:56:00.331Z,0.0151,0.0010,-0.1367,-0.0033,-0.0049,0.0029
2026-03-11T13:56:00.340Z,-0.0013,0.0178,-0.1336,-0.0028,-0.0048,0.0027
2026-03-11T13:56:00.351Z,0.0086,0.0057,-0.1390,-0.0019,-0.0046,0.0025
2026-03-11T13:56:00.361Z,0.0144,0.0086,-0.1397,-0.0006,-0.0042,0.0024
2026-03-11T13:56:00.371Z,0.0184,-0.0023,-0.1270,-0.0019,-0.0048,0.0035
2026-03-11T13:56:00.381Z,0.0188,0.0052,-0.1316,-0.0020,-0.0036,0.0052
2026-03-11T13:56:00.391Z,0.0208,0.0137,-0.1361,-0.0027,-0.0037,0.0029
2026-03-11T13:56:00.401Z,0.0217,0.0113,-0.1373,-0.0018,-0.0053,0.0021
2026-03-11T13:56:00.411Z,0.0161,0.0134,-0.1237,-0.0024,-0.0050,0.0030
2026-03-11T13:56:00.421Z,0.0205,0.0131,-0.1357,-0.0019,-0.0046,0.0035
2026-03-11T13:56:00.430Z,0.0209,0.0160,-0.1271,-0.0027,-0.0052,0.0038
2026-03-11T13:56:00.441Z,0.0093,0.0084,-0.1369,-0.0030,-0.0037,0.0029
2026-03-11T13:56:00.450Z,0.0181,0.0117,-0.1286,-0.0025,-0.0044,0.0051
2026-03-11T13:56:00.460Z,0.0218,0.0095,-0.1333,-0.0002,-0.0043,0.0029
2026-03-11T13:56:00.472Z,0.0061,0.0163,-0.1348,-0.0027,-0.0053,0.0027
2026-03-11T13:56:00.480Z,0.0191,0.0164,-0.1240,-0.0027,-0.0049,0.0034
2026-03-11T13:56:00.491Z,0.0070,0.0107,-0.1343,-0.0007,-0.0047,0.0028
2026-03-11T13:56:00.500Z,0.0095,-0.0003,-0.1330,-0.0023,-0.0040,0.0028
2026-03-11T13:56:00.510Z,0.0076,-0.0035,-0.1346,-0.0025,-0.0054,0.0029
2026-03-11T13:56:00.522Z,0.0225,0.0018,-0.1351,-0.0022,-0.0047,0.0038
2026-03-11T13:56:00.530Z,0.0229,0.0118,-0.1270,-0.0030,-0.0034,0.0036
2026-03-11T13:56:00.540Z,0.0140,0.0099,-0.1443,-0.0046,-0.0044,0.0038
2026-03-11T13:56:00.550Z,0.0069,0.0163,-0.1355,-0.0024,-0.0059,0.0029
2026-03-11T13:56:00.560Z,0.0097,0.0194,-0.1268,-0.0029,-0.0056,0.0029
2026-03-11T13:56:00.572Z,0.0107,0.0089,-0.1286,-0.0033,-0.0035,0.0039
2026-03-11T13:56:00.580Z,0.0210,0.0033,-0.1316,-0.0024,-0.0045,0.0030
2026-03-11T13:56:00.590Z,0.0204,-0.0012,-0.1238,-0.0037,-0.0064,0.0039
2026-03-11T13:56:00.600Z,0.0169,0.0070,-0.1373,-0.0032,-0.0016,0.0022
2026-03-11T13:56:00.610Z,0.0270,0.0127,-0.1298,-0.0041,-0.0020,0.0030
2026-03-11T13:56:00.621Z,0.0150,0.0035,-0.1229,-0.0028,-0.0036,0.0031
2026-03-11T13:56:00.630Z,0.0148,0.0156,-0.1315,-0.0038,-0.0039,0.0038
2026-03-11T13:56:00.640Z,0.0160,0.0172,-0.1385,-0.0026,-0.0027,0.0049
2026-03-11T13:56:00.650Z,0.0205,0.0086,-0.1358,-0.0009,-0.0031,0.0029
2026-03-11T13:56:00.660Z,0.0144,0.0071,-0.1268,-0.0018,-0.0039,0.0041
2026-03-11T13:56:00.671Z,0.0098,0.0008,-0.1424,-0.0022,-0.0026,0.0039
2026-03-11T13:56:00.680Z,0.0085,0.0172,-0.1439,-0.0039,-0.0044,0.0030
2026-03-11T13:56:00.690Z,-0.0051,0.0143,-0.1339,-0.0036,-0.0048,0.0027
2026-03-11T13:56:00.700Z,0.0250,0.0084,-0.1280,-0.0033,-0.0042,0.0019
2026-03-11T13:56:00.710Z,0.0155,0.0118,-0.1469,-0.0030,-0.0042,0.0016
2026-03-11T13:56:00.721Z,0.0005,0.0153,-0.1318,-0.0029,-0.0034,0.0032
2026-03-11T13:56:00.730Z,0.0118,0.0125,-0.1246,-0.0027,-0.0045,0.0025
2026-03-11T13:56:00.740Z,0.0066,0.0155,-0.1403,-0.0014,-0.0041,0.0029
2026-03-11T13:56:00.750Z,0.0072,0.0104,-0.1379,-0.0027,-0.0026,0.0036
2026-03-11T13:56:00.760Z,0.0088,0.0041,-0.1264,-0.0029,-0.0047,0.0038
2026-03-11T13:56:00.770Z,0.0070,0.0030,-0.1349,-0.0022,-0.0051,0.0033
2026-03-11T13:56:00.780Z,0.0168,0.0053,-0.1392,-0.0040,-0.0037,0.0051
2026-03-11T13:56:00.790Z,0.0072,0.0134,-0.1336,-0.0017,-0.0050,0.0053
2026-03-11T13:56:00.800Z,0.0110,0.0247,-0.1310,-0.0040,-0.0037,0.0048
2026-03-11T13:56:00.810Z,0.0009,0.0094,-0.1364,-0.0036,-0.0041,0.0036
2026-03-11T13:56:00.820Z,0.0020,0.0202,-0.1382,-0.0028,-0.0043,0.0031
2026-03-11T13:56:00.830Z,0.0159,0.0076,-0.1391,-0.0028,-0.0040,0.0045
2026-03-11T13:56:00.840Z,0.0122,0.0070,-0.1428,-0.0019,-0.0047,0.0037
2026-03-11T13:56:00.850Z,0.0114,0.0154,-0.1439,-0.0009,-0.0031,0.0032
2026-03-11T13:56:00.860Z,0.0214,0.0104,-0.1318,-0.0037,-0.0036,0.0028
2026-03-11T13:56:00.870Z,0.0110,-0.0005,-0.1475,-0.0021,-0.0039,0.0037
2026-03-11T13:56:00.880Z,0.0081,0.0099,-0.1340,-0.0037,-0.0025,0.0028
2026-03-11T13:56:00.890Z,0.0112,0.0168,-0.1247,-0.0032,-0.0046,0.0026
2026-03-11T13:56:00.900Z,0.0064,0.0107,-0.1370,-0.0036,-0.0043,0.0026
2026-03-11T13:56:00.910Z,0.0156,0.0008,-0.1316,-0.0026,-0.0051,0.0027
2026-03-11T13:56:00.920Z,0.0146,0.0054,-0.1258,-0.0037,-0.0053,0.0040
2026-03-11T13:56:00.930Z,0.0114,0.0147,-0.1243,-0.0028,-0.0039,0.0041
2026-03-11T13:56:00.939Z,0.0052,-0.0013,-0.1377,-0.0009,-0.0043,0.0024
2026-03-11T13:56:00.950Z,0.0101,0.0194,-0.1217,-0.0041,-0.0046,0.0032
2026-03-11T13:56:00.960Z,0.0196,0.0014,-0.1331,-0.0025,-0.0039,0.0042
2026-03-11T13:56:00.970Z,0.0156,0.0174,-0.1383,-0.0029,-0.0044,0.0030
2026-03-11T13:56:00.980Z,0.0166,0.0133,-0.1280,-0.0023,-0.0052,0.0034
2026-03-11T13:56:00.990Z,0.0140,0.0021,-0.1430,-0.0044,-0.0042,0.0037
2026-03-11T13:56:01.000Z,0.0074,0.0019,-0.1235,-0.0029,-0.0040,0.0044
2026-03-11T13:56:01.010Z,0.0113,0.0204,-0.1359,-0.0023,-0.0045,0.0044
2026-03-11T13:56:01.020Z,0.0177,0.0092,-0.1392,-0.0029,-0.0027,0.0029
2026-03-11T13:56:01.030Z,0.0222,0.0072,-0.1297,-0.0029,-0.0045,0.0034
2026-03-11T13:56:01.040Z,0.0196,0.0090,-0.1434,-0.0017,-0.0029,0.0043
2026-03-11T13:56:01.050Z,0.0108,0.0074,-0.1442,-0.0022,-0.0034,0.0055
2026-03-11T13:56:01.060Z,0.0237,0.0114,-0.1427,-0.0040,-0.0050,0.0037
2026-03-11T13:56:01.070Z,0.0206,0.0036,-0.1365,-0.0023,-0.0055,0.0022
2026-03-11T13:56:01.082Z,0.0195,0.0108,-0.1412,-0.0029,-0.0039,0.0035
2026-03-11T13:56:01.091Z,0.0127,0.0136,-0.1406,-0.0044,-0.0037,0.0029
2026-03-11T13:56:01.101Z,0.0201,0.0108,-0.1407,-0.0034,-0.0052,0.0027
2026-03-11T13:56:01.110Z,0.0201,0.0108,-0.1407,-0.0049,-0.0024,0.0030
2026-03-11T13:56:01.120Z,0.0158,0.0191,-0.1337,-0.0026,-0.0052,0.0044
2026-03-11T13:56:01.129Z,0.0102,0.0163,-0.1349,-0.0023,-0.0043,0.0041
2026-03-11T13:56:01.140Z,0.0120,0.0048,-0.1306,-0.0018,-0.0041,0.0048
2026-03-11T13:56:01.151Z,-0.0011,0.0135,-0.1228,-0.0024,-0.0039,0.0028
2026-03-11T13:56:01.161Z,0.0231,0.0186,-0.1307,-0.0013,-0.0045,0.0037
2026-03-11T13:56:01.170Z,0.0231,0.0186,-0.1307,-0.0032,-0.0054,0.0029
2026-03-11T13:56:01.181Z,0.0038,0.0018,-0.1418,-0.0029,-0.0046,0.0047
2026-03-11T13:56:01.189Z,0.0038,0.0018,-0.1418,-0.0044,-0.0061,0.0041
2026-03-11T13:56:01.201Z,0.0100,0.0036,-0.1422,-0.0032,-0.0038,0.0034
2026-03-11T13:56:01.210Z,0.0100,0.0036,-0.1422,-0.0034,-0.0042,0.0047
2026-03-11T13:56:01.220Z,0.0078,0.0137,-0.1295,-0.0028,-0.0038,0.0036
2026-03-11T13:56:01.231Z,0.0103,0.0089,-0.1386,-0.0037,-0.0053,0.0027
2026-03-11T13:56:01.239Z,0.0103,0.0089,-0.1386,-0.0027,-0.0047,0.0032
2026-03-11T13:56:01.251Z,0.0081,0.0116,-0.1298,-0.0028,-0.0065,0.0025
2026-03-11T13:56:01.261Z,0.0105,0.0111,-0.1431,-0.0030,-0.0039,0.0034
2026-03-11T13:56:01.272Z,0.0155,0.0112,-0.1253,-0.0027,-0.0027,0.0030
2026-03-11T13:56:01.281Z,0.0129,0.0071,-0.1341,-0.0044,-0.0024,0.0037
2026-03-11T13:56:01.291Z,0.0133,0.0203,-0.1457,-0.0037,-0.0029,0.0035
2026-03-11T13:56:01.301Z,0.0082,0.0163,-0.1332,-0.0027,-0.0040,0.0030
2026-03-11T13:56:01.311Z,0.0040,0.0076,-0.1362,-0.0030,-0.0044,0.0041
2026-03-11T13:56:01.322Z,0.0155,0.0003,-0.1385,-0.0022,-0.0043,0.0036
2026-03-11T13:56:01.330Z,0.0105,0.0148,-0.1443,-0.0034,-0.0036,0.0036
2026-03-11T13:56:01.341Z,0.0110,0.0084,-0.1392,-0.0043,-0.0036,0.0043
2026-03-11T13:56:01.351Z,0.0165,0.0020,-0.1430,-0.0027,-0.0043,0.0026
2026-03-11T13:56:01.360Z,0.0030,0.0128,-0.1316,-0.0044,-0.0044,0.0043
2026-03-11T13:56:01.372Z,0.0142,0.0116,-0.1304,-0.0039,-0.0056,0.0033
2026-03-11T13:56:01.380Z,0.0147,0.0134,-0.1292,-0.0031,-0.0053,0.0020
2026-03-11T13:56:01.391Z,0.0037,0.0130,-0.1422,-0.0033,-0.0033,0.0041
2026-03-11T13:56:01.401Z,0.0165,0.0085,-0.1352,-0.0015,-0.0039,0.0039
2026-03-11T13:56:01.410Z,0.0125,0.0036,-0.1296,-0.0021,-0.0041,0.0015
2026-03-11T13:56:01.422Z,0.0165,0.0073,-0.1320,-0.0025,-0.0037,0.0047
2026-03-11T13:56:01.430Z,0.0135,0.0161,-0.1219,-0.0028,-0.0038,0.0027
2026-03-11T13:56:01.441Z,0.0149,-0.0090,-0.1283,-0.0041,-0.0035,0.0035
2026-03-11T13:56:01.450Z,0.0188,0.0050,-0.1293,-0.0018,-0.0047,0.0028
2026-03-11T13:56:01.460Z,0.0124,0.0146,-0.1400,-0.0024,-0.0060,0.0043
2026-03-11T13:56:01.471Z,0.0109,0.0121,-0.1377,-0.0023,-0.0036,0.0036
2026-03-11T13:56:01.480Z,0.0025,0.0064,-0.1311,-0.0019,-0.0036,0.0038
2026-03-11T13:56:01.490Z,0.0063,0.0102,-0.1271,-0.0036,-0.0045,0.0044
2026-03-11T13:56:01.500Z,0.0036,0.0120,-0.1467,-0.0019,-0.0031,0.0026
2026-03-11T13:56:01.510Z,0.0049,0.0060,-0.1352,-0.0025,-0.0039,0.0033
2026-03-11T13:56:01.521Z,0.0093,0.0167,-0.1322,-0.0023,-0.0048,0.0031
2026-03-11T13:56:01.530Z,0.0016,0.0093,-0.1341,-0.0029,-0.0049,0.0034
2026-03-11T13:56:01.540Z,0.0082,0.0082,-0.1346,-0.0024,-0.0035,0.0044
2026-03-11T13:56:01.550Z,0.0173,0.0137,-0.1289,-0.0025,-0.0038,0.0028
2026-03-11T13:56:01.560Z,0.0101,0.0006,-0.1260,-0.0023,-0.0045,0.0028
2026-03-11T13:56:01.571Z,0.0123,0.0063,-0.1225,-0.0028,-0.0039,0.0038
2026-03-11T13:56:01.580Z,0.0017,0.0097,-0.1358,-0.0023,-0.0037,0.0040
2026-03-11T13:56:01.590Z,0.0093,0.0006,-0.1343,-0.0022,-0.0060,0.0037
2026-03-11T13:56:01.600Z,0.0015,-0.0095,-0.1251,-0.0024,-0.0048,0.0031
2026-03-11T13:56:01.610Z,0.0048,0.0023,-0.1298,-0.0040,-0.0038,0.0031
2026-03-11T13:56:01.621Z,0.0172,0.0138,-0.1316,-0.0030,-0.0035,0.0039
2026-03-11T13:56:01.630Z,0.0170,-0.0014,-0.1265,-0.0021,-0.0046,0.0033
2026-03-11T13:56:01.640Z,0.0127,0.0141,-0.1295,-0.0031,-0.0046,0.0040
2026-03-11T13:56:01.650Z,0.0108,0.0021,-0.1308,-0.0043,-0.0055,0.0052
2026-03-11T13:56:01.660Z,0.0150,0.0037,-0.1486,-0.0023,-0.0042,0.0043
2026-03-11T13:56:01.670Z,0.0202,0.0225,-0.1459,-0.0025,-0.0052,0.0041
2026-03-11T13:56:01.680Z,0.0117,0.0141,-0.1305,-0.0032,-0.0025,0.0037
2026-03-11T13:56:01.690Z,0.0227,0.0075,-0.1383,-0.0037,-0.0034,0.0037
2026-03-11T13:56:01.700Z,0.0172,0.0023,-0.1281,-0.0021,-0.0039,0.0035
2026-03-11T13:56:01.710Z,0.0154,0.0099,-0.1361,-0.0011,-0.0056,0.0041
2026-03-11T13:56:01.721Z,0.0174,0.0113,-0.1376,-0.0031,-0.0039,0.0035
2026-03-11T13:56:01.730Z,0.0107,0.0232,-0.1434,-0.0041,-0.0052,0.0032
2026-03-11T13:56:01.740Z,0.0065,0.0165,-0.1292,-0.0027,-0.0043,0.0028
2026-03-11T13:56:01.750Z,0.0069,-0.0010,-0.1398,-0.0026,-0.0044,0.0031
2026-03-11T13:56:01.760Z,0.0034,0.0141,-0.1412,-0.0032,-0.0040,0.0035
2026-03-11T13:56:01.770Z,0.0055,0.0087,-0.1353,-0.0033,-0.0052,0.0036
2026-03-11T13:56:01.780Z,0.0121,-0.0042,-0.1302,-0.0033,-0.0051,0.0042
2026-03-11T13:56:01.790Z,0.0178,0.0066,-0.1323,-0.0015,-0.0042,0.0030
2026-03-11T13:56:01.800Z,0.0181,-0.0011,-0.1269,-0.0016,-0.0031,0.0041
2026-03-11T13:56:01.810Z,0.0222,0.0064,-0.1317,-0.0022,-0.0040,0.0033
2026-03-11T13:56:01.820Z,0.0187,0.0115,-0.1323,-0.0040,-0.0048,0.0045
2026-03-11T13:56:01.830Z,0.0063,0.0129,-0.1405,-0.0020,-0.0041,0.0042
2026-03-11T13:56:01.840Z,0.0093,0.0027,-0.1310,-0.0032,-0.0031,0.0027
2026-03-11T13:56:01.850Z,0.0066,0.0149,-0.1250,-0.0030,-0.0047,0.0037
2026-03-11T13:56:01.860Z,0.0125,0.0092,-0.1432,-0.0025,-0.0042,0.0027
2026-03-11T13:56:01.871Z,0.0077,0.0158,-0.1408,-0.0029,-0.0052,0.0035
2026-03-11T13:56:01.880Z,0.0100,0.0130,-0.1346,-0.0042,-0.0059,0.0025
2026-03-11T13:56:01.890Z,0.0052,0.0024,-0.1227,-0.0043,-0.0042,0.0037
2026-03-11T13:56:01.900Z,0.0105,0.0083,-0.1386,-0.0035,-0.0051,0.0039
2026-03-11T13:56:01.910Z,0.0129,0.0026,-0.1372,-0.0040,-0.0041,0.0026
2026-03-11T13:56:01.920Z,0.0152,0.0069,-0.1260,-0.0028,-0.0045,0.0033
2026-03-11T13:56:01.930Z,0.0123,0.0139,-0.1304,-0.0033,-0.0033,0.0036
2026-03-11T13:56:01.939Z,0.0052,0.0095,-0.1419,-0.0028,-0.0050,0.0040
2026-03-11T13:56:01.950Z,0.0112,0.0123,-0.1377,-0.0017,-0.0050,0.0029
2026-03-11T13:56:01.960Z,0.0143,0.0007,-0.1250,-0.0027,-0.0042,0.0029
2026-03-11T13:56:01.971Z,0.0148,0.0007,-0.1399,-0.0029,-0.0032,0.0037
2026-03-11T13:56:01.980Z,0.0053,0.0006,-0.1295,-0.0029,-0.0033,0.0033
2026-03-11T13:56:01.990Z,0.0210,0.0100,-0.1333,-0.0013,-0.0031,0.0033
2026-03-11T13:56:02.000Z,0.0077,0.0152,-0.1292,-0.0022,-0.0037,0.0026
2026-03-11T13:56:02.010Z,0.0068,0.0094,-0.1287,-0.0031,-0.0046,0.0034
2026-03-11T13:56:02.023Z,0.0095,0.0027,-0.1414,-0.0034,-0.0048,0.0028
2026-03-11T13:56:02.030Z,0.0167,-0.0022,-0.1305,-0.0033,-0.0038,0.0033
2026-03-11T13:56:02.040Z,0.0071,0.0016,-0.1250,-0.0025,-0.0035,0.0051
2026-03-11T13:56:02.050Z,0.0035,0.0137,-0.1295,-0.0022,-0.0034,0.0027
2026-03-11T13:56:02.060Z,-0.0041,0.0112,-0.1380,-0.0040,-0.0039,0.0053
2026-03-11T13:56:02.072Z,0.0079,0.0148,-0.1344,-0.0032,-0.0055,0.0031
2026-03-11T13:56:02.080Z,0.0012,0.0099,-0.1356,-0.0032,-0.0055,0.0031
2026-03-11T13:56:02.090Z,0.0114,0.0038,-0.1456,-0.0036,-0.0052,0.0028
2026-03-11T13:56:02.100Z,0.0059,0.0153,-0.1371,-0.0021,-0.0035,0.0036
2026-03-11T13:56:02.112Z,0.0134,0.0104,-0.1202,-0.0020,-0.0030,0.0039
2026-03-11T13:56:02.123Z,0.0123,0.0111,-0.1242,-0.0020,-0.0030,0.0039
2026-03-11T13:56:02.130Z,0.0068,0.0052,-0.1368,-0.0039,-0.0039,0.0038
2026-03-11T13:56:02.142Z,0.0134,0.0038,-0.1389,-0.0023,-0.0049,0.0019
2026-03-11T13:56:02.151Z,0.0142,-0.0047,-0.1311,-0.0020,-0.0044,0.0032
2026-03-11T13:56:02.161Z,0.0112,0.0117,-0.1363,-0.0020,-0.0044,0.0032
2026-03-11T13:56:02.173Z,0.0049,0.0056,-0.1312,-0.0043,-0.0041,0.0037
2026-03-11T13:56:02.181Z,0.0038,0.0106,-0.1407,-0.0023,-0.0047,0.0042
2026-03-11T13:56:02.192Z,0.0090,0.0064,-0.1360,-0.0025,-0.0032,0.0030
2026-03-11T13:56:02.201Z,0.0094,0.0148,-0.1395,-0.0025,-0.0045,0.0040
2026-03-11T13:56:02.211Z,0.0120,0.0100,-0.1248,-0.0023,-0.0042,0.0041
2026-03-11T13:56:02.223Z,0.0112,0.0043,-0.1381,-0.0027,-0.0040,0.0051
2026-03-11T13:56:02.231Z,0.0128,0.0078,-0.1399,-0.0025,-0.0040,0.0023
2026-03-11T13:56:02.242Z,0.0089,0.0125,-0.1342,-0.0026,-0.0054,0.0031
2026-03-11T13:56:02.251Z,0.0143,0.0099,-0.1300,-0.0028,-0.0047,0.0045
2026-03-11T13:56:02.261Z,0.0062,0.0110,-0.1323,-0.0012,-0.0042,0.0029
2026-03-11T13:56:02.271Z,0.0116,0.0039,-0.1353,-0.0025,-0.0051,0.0024
2026-03-11T13:56:02.281Z,0.0052,0.0137,-0.1299,-0.0031,-0.0032,0.0040
2026-03-11T13:56:02.292Z,0.0103,0.0035,-0.1541,-0.0032,-0.0047,0.0040
2026-03-11T13:56:02.301Z,0.0014,-0.0008,-0.1410,-0.0027,-0.0042,0.0037
2026-03-11T13:56:02.311Z,0.0058,-0.0032,-0.1314,-0.0037,-0.0036,0.0038
2026-03-11T13:56:02.323Z,0.0124,0.0111,-0.1443,-0.0048,-0.0029,0.0028
2026-03-11T13:56:02.330Z,0.0084,0.0042,-0.1357,-0.0019,-0.0036,0.0031
2026-03-11T13:56:02.342Z,0.0108,-0.0007,-0.1318,-0.0023,-0.0053,0.0031
2026-03-11T13:56:02.350Z,0.0152,0.0048,-0.1437,-0.0032,-0.0040,0.0021
2026-03-11T13:56:02.361Z,0.0156,0.0035,-0.1363,-0.0022,-0.0043,0.0026
2026-03-11T13:56:02.373Z,0.0122,-0.0115,-0.1338,-0.0019,-0.0028,0.0042
2026-03-11T13:56:02.380Z,0.0050,0.0045,-0.1333,-0.0036,-0.0029,0.0042
2026-03-11T13:56:02.392Z,0.0084,-0.0047,-0.1221,-0.0033,-0.0026,0.0039
2026-03-11T13:56:02.401Z,0.0169,0.0078,-0.1377,-0.0031,-0.0052,0.0036
2026-03-11T13:56:02.410Z,0.0177,0.0118,-0.1299,-0.0015,-0.0037,0.0040
2026-03-11T13:56:02.422Z,0.0125,0.0093,-0.1405,-0.0016,-0.0045,0.0029
2026-03-11T13:56:02.430Z,0.0118,0.0111,-0.1312,-0.0023,-0.0044,0.0021
2026-03-11T13:56:02.441Z,0.0104,0.0062,-0.1297,-0.0023,-0.0042,0.0047
2026-03-11T13:56:02.451Z,0.0182,0.0034,-0.1438,-0.0031,-0.0032,0.0025
